HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spndng_Per_Dsg_Unt_2024,Avg_Spndng_Per_Clm_2024,Avg_Spndng_Per_Bene_2024,Outlier_Flag_2024,Avg_DY24_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24,spending_growth,is_new_drug
J0887,"Injection, epoetin beta, 1 microgram, (for esrd on dialysis)",Mircera (J0887),Methoxy Peg-Epoetin Beta,533.32,355.0,12.0,,1.502309859,44.44333333,,1.0,445.22,295.0,11.0,,1.509220339,40.47454546,,1.0,,,,,,,,,5116.23,3169.0,37.0,18.0,1.614461975,138.2764865,284.235,0.0,3354.08,2643.0,37,15.0,1.269042754,90.65081081,223.6053333,0,1.335,-0.213953147,-0.041307822,-16.51916297907448,False
J0888,"Injection, epoetin beta, 1 microgram, (for non esrd use)",Mircera (J0888),Methoxy Peg-Epoetin Beta,14533.55,9236.0,165.0,43.0,1.573576224,88.08212121,337.9895349,0.0,23244.98,15294.0,216.0,39.0,1.519875768,107.6156482,596.0251282,0.0,21395.08,13990.0,191.0,59.0,1.529312366,112.0161257,362.6284746,0.0,14120.82,8689.0,130.0,29.0,1.62513753,108.6216923,486.9248276,0.0,61523.36,47679.0,497,105.0,1.290365989,123.7894567,585.9367619,0,1.3085,-0.205995822,-0.048395952,59.94013850710942,False
J0894,"Injection, decitabine, 1 mg",Dacogen*,Decitabine*,17633293.57,4520639.0,75906.0,5139.0,3.900619707,232.3043445,3431.269424,0.0,15288868.26,4687265.0,79663.0,5144.0,3.261788753,191.9193134,2972.175012,0.0,8003233.95,3763158.0,64750.0,4073.0,2.126733438,123.6020687,1964.948183,0.0,2364632.5,1392367.0,28323.0,1443.0,1.698282493,83.48806624,1638.691961,0.0,1939191.54,1231641.0,25106,1330.0,1.574477904,77.24016331,1458.038752,0,1.599,-0.07289988,-0.202922151,-13.295447618411089,False
J0895,"Injection, deferoxamine mesylate, 500 mg",Deferoxamine Mesylate*,Deferoxamine Mesylate*,739620.98,91049.0,6171.0,324.0,8.123328977,119.8543154,2282.780803,0.0,598555.65,73089.0,4903.0,267.0,8.189408119,122.0794718,2241.781461,0.0,537834.38,64682.0,4064.0,228.0,8.315054884,132.3411368,2358.922719,0.0,399679.94,47805.0,3423.0,192.0,8.360630478,116.7630558,2081.666354,0.0,328922.57,42563.0,3622,174.0,7.727899114,90.81241579,1890.359598,0,7.824,-0.075679862,-0.012398251,-19.07265123820581,False
J0896,"Injection, luspatercept-aamt, 0.25 mg",Reblozyl,Luspatercept-Aamt,108401651.5,2801934.0,7250.0,1567.0,38.68815307,14951.95193,69177.82482,0.0,266191359.4,7305203.0,18081.0,2412.0,36.43859854,14722.15914,110361.2601,0.0,332954781.0,8981104.5,21716.0,2761.0,37.07281003,15332.23342,120592.0974,0.0,451098388.4,11855983.0,28669.0,4090.0,38.04816424,15734.70956,110293.0045,0.0,755278436.8,19108016.0,46355,6466.0,39.52678482,16293.35426,116807.6766,0,40.31225,0.038861811,0.005375674,145.56024351713867,False
J0897,"Injection, denosumab, 1 mg",Prolia*,Denosumab*,1627019055.0,88874535.3,1161292.0,588274.0,18.30692053,1401.042162,2765.750406,0.0,1780811015.0,92793533.6,1241745.0,629724.0,19.19111112,1434.119739,2827.92305,0.0,2003916528.0,93824328.5,1280103.0,657400.0,21.35817608,1565.433819,3048.245404,0.0,2190209346.0,94727783.6,1311530.0,680070.0,23.12108721,1669.965114,3220.564568,0.0,2430935308.0,95427372.0,1339338,700724.0,25.47419317,1815.027505,3469.176607,0,26.024,0.101773154,0.086103681,9.452376081729417,False
J1000,"Injection, depo-estradiol cypionate, up to 5 mg",Depo-Estradiol,Estradiol Cypionate,234642.26,11488.0,11442.0,2140.0,20.42498781,20.50710191,109.6459159,0.0,211724.08,9818.0,9777.0,1645.0,21.56488898,21.65532167,128.7076474,1.0,135887.72,6276.0,6259.0,1247.0,21.65196303,21.71077169,108.9717081,1.0,104164.42,3974.0,3969.0,826.0,26.21147962,26.24449987,126.107046,0.0,114145.79,3734.0,3721,807.0,30.56930637,30.67610589,141.4445973,1,37.37275,0.16625642,0.106065751,-9.767285739576504,False
J1010,"Injection, methylprednisolone acetate, 1 mg",Depo-Medrol*,MethylprednIsolone Acetate*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10310247.44,80220707.9,1297268,890806.0,0.128523516,7.947661886,11.574066,0,0.130333333,,,,True
J1071,"Injection, testosterone cypionate, 1 mg",Depo-Testosterone*,Testosterone Cypionate*,2190227.36,76256354.7,421841.0,47711.0,0.0287219,5.192068481,45.90612982,0.0,2089198.52,72073178.4,405102.0,42251.0,0.028987185,5.15721601,49.44731533,0.0,1766687.34,64601848.9,368778.0,38636.0,0.027347319,4.79065275,45.72645564,0.0,1666389.05,58252114.4,337396.0,35115.0,0.028606499,4.938970972,47.45519151,0.0,1269517.98,53785196.6,313953,31841.0,0.023603483,4.043656152,39.87054364,0,0.025,-0.174890882,-0.047882091,-4.612710161743202,False
J1100,"Injection, dexamethasone sodium phosphate, 1 mg",Dexamethasone Sodium Phosphate*,Dexamethasone Sodium Phosp/PF*,2050080.09,16487521.7,1972962.0,887088.0,0.124341313,1.039087469,2.311022232,0.0,2447572.98,16556416.9,1985963.0,921371.0,0.147832287,1.232436345,2.65644673,0.0,2032746.16,16842943.5,2043329.0,993434.0,0.120688297,0.994820785,2.046181387,0.0,2061324.28,16755969.6,2038632.0,1013033.0,0.123020292,1.011131131,2.034804671,0.0,1872568.66,16494892.3,1984792,1001353.0,0.113524152,0.943458388,1.870038498,0,0.11525,-0.077191659,-0.022496762,19.389139572591034,False
J1110,"Injection, dihydroergotamine mesylate, per 1 mg",D.H.E.45*,Dihydroergotamine Mesylate*,25130.29,622.0,526.0,281.0,40.4023955,47.77621673,89.43163701,0.0,27431.88,679.0,511.0,238.0,40.40041237,53.68273973,115.26,1.0,24027.3,514.0,399.0,198.0,46.74571984,60.21879699,121.35,1.0,15389.53,343.0,290.0,142.0,44.8674344,53.06734483,108.3769718,0.0,11235.86,309.0,261,117.0,36.36200647,43.04927203,96.03299145,0,43.66236095,-0.189567958,-0.025997255,9.158628889678551,False
J1120,"Injection, acetazolamide sodium, up to 500 mg",Acetazolamide Sodium,Acetazolamide Sodium,1133.23,78.0,19.0,15.0,14.52858974,59.64368421,75.54866667,1.0,471.72,15.0,12.0,,31.448,39.31,,1.0,334.35,17.0,12.0,11.0,19.66764706,27.8625,30.39545455,1.0,986.3,45.0,28.0,26.0,21.91777778,35.225,37.93461539,1.0,821.37,30.0,16,15.0,27.379,51.335625,54.758,1,25.5095,0.24916861,0.171651709,-58.373851733540405,False
J1160,"Injection, digoxin, up to 0.5 mg",Digoxin*,Digoxin*,308.92,33.0,30.0,29.0,9.361212121,10.29733333,10.65241379,1.0,251.22,34.0,31.0,29.0,7.388823529,8.103870968,8.662758621,1.0,415.66,31.0,25.0,24.0,13.4083871,16.6264,17.31916667,1.0,235.86,29.0,22.0,22.0,8.133103448,10.72090909,10.72090909,1.0,301.51,32.0,25,22.0,9.4221875,12.0604,13.705,1,10.34025,0.158498421,0.001624443,-18.677974880227897,False
J1162,"Injection, digoxin immune fab (ovine), per vial",Digifab,Digoxin Immune Fab,427642.7,120.0,44.0,42.0,3563.689167,9719.152273,10181.96905,0.0,597889.12,163.0,54.0,54.0,3668.031411,11072.02074,11072.02074,0.0,455688.71,112.0,40.0,40.0,4068.649196,11392.21775,11392.21775,0.0,379033.43,84.0,30.0,30.0,4512.302738,12634.44767,12634.44767,0.0,372616.59,79.0,28,28.0,4716.665696,13307.73536,13307.73536,0,4805.10675,0.04529017,0.072590188,39.810435206774244,False
J1171,"Injection, hydromorphone, 0.1 mg",Dilaudid*,Hydromorphone HCL/PF*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98542.92,1242141.0,2056,932.0,0.079333119,47.9294358,105.7327468,0,0.085,,,,True
J1190,"Injection, dexrazoxane hydrochloride, per 250 mg",Dexrazoxane*,Dexrazoxane HCL*,960973.87,5253.0,1110.0,360.0,182.9381058,865.7422252,2669.371861,0.0,929417.37,5180.0,1190.0,363.0,179.4242027,781.023,2560.37843,0.0,1033196.8,6049.0,1304.0,409.0,170.8045627,792.3288344,2526.153545,0.0,802709.84,6200.0,1352.0,446.0,129.469329,593.7202959,1799.797848,0.0,624640.77,6601.0,1546,471.0,94.6282033,404.0367206,1326.20121,0,96.81375,-0.269107178,-0.15193507,-3.2838041683693233,False
J1200,"Injection, diphenhydramine hcl, up to 50 mg",Diphenhydramine HCL,Diphenhydramine HCL,421591.63,544736.0,532936.0,106274.0,0.773937522,0.791073656,3.967025143,0.0,469167.36,524100.5,512681.0,104798.0,0.895185866,0.915125312,4.476873223,0.0,562469.44,504020.5,492710.0,100574.0,1.115965402,1.141583163,5.592592917,0.0,511395.02,482170.7,470268.0,96672.0,1.060609904,1.08745443,5.290001448,0.0,382484.35,463976.5,453180,94224.0,0.824361471,0.844000949,4.059309199,0,0.82025,-0.222747716,0.015904644,11.284789975550506,False
J1201,"Injection, cetirizine hydrochloride, 0.5 mg",Quzyttir,Cetirizine HCL,42271.2,2840.0,142.0,31.0,14.88422535,297.684507,1363.587097,0.0,135504.08,8290.0,406.0,101.0,16.34548613,333.7538916,1341.624555,0.0,182774.94,12255.0,617.0,191.0,14.91431579,296.2316694,956.9368586,0.0,547954.93,36888.0,1820.0,574.0,14.85455785,301.0741374,954.6253136,0.0,966712.56,65731.0,3198,852.0,14.70710259,302.2866041,1134.639155,0,14.96825,-0.009926601,-0.002988377,220.55886750317,False
J1203,"Injection, cipaglucosidase alfa-atga, 5 mg",Pombiliti,Cipaglucosidase Alfa-Atga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693409.18,31200.0,87,13.0,86.32721731,30958.72621,207185.3215,0,88.098,,,,True
J1205,"Injection, chlorothiazide sodium, per 500 mg",Chlorothiazide Sodium*,Chlorothiazide Sodium*,23685.96,404.0,394.0,173.0,58.62861386,60.11664975,136.9130636,0.0,25977.37,434.0,433.0,207.0,59.85569124,59.9939261,125.4945411,0.0,18247.19,382.0,382.0,188.0,47.76751309,47.76751309,97.05952128,1.0,14858.64,254.0,243.0,123.0,58.49858268,61.14666667,120.8019512,0.0,20645.44,348.0,304,138.0,59.32597701,67.91263158,149.6046377,0,78.19675,0.014143836,0.002960474,9.674127626661534,False
J1212,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml",Rimso-50,Dimethyl Sulfoxide,3865515.74,7432.0,7409.0,1112.0,520.1178337,521.7324524,3476.183219,1.0,3916042.2,7135.0,7114.0,1009.0,548.8496426,550.469806,3881.11219,1.0,3630549.69,6189.0,6180.0,877.0,586.6132962,587.4675874,4139.737389,0.0,3361203.91,5416.0,5415.0,730.0,620.6063349,620.7209437,4604.388918,0.0,3687484.1,5622.0,5614,701.0,655.9025436,656.8372106,5260.319686,0,695.763,0.056873749,0.059703558,1.3071078582647282,False
J1230,"Injection, methadone hcl, up to 10 mg",Methadone HCL,Methadone HCL,1251.26,73.0,73.0,32.0,17.14054795,17.14054795,39.101875,0.0,1424.97,80.0,80.0,32.0,17.812125,17.812125,44.5303125,0.0,1254.69,75.0,75.0,30.0,16.7292,16.7292,41.823,0.0,1095.52,66.0,66.0,28.0,16.59878788,16.59878788,39.12571429,0.0,1568.46,78.0,78,31.0,20.10846154,20.10846154,50.59548387,0,20.45325,0.211441563,0.040731108,13.882806131419532,False
J1240,"Injection, dimenhydrinate, up to 50 mg",Dimenhydrinate,Dimenhydrinate,10627.36,1965.0,937.0,333.0,5.4083257,11.34189968,31.91399399,0.0,7250.86,1304.0,884.0,334.0,5.56047546,8.202330317,21.70916168,0.0,3526.16,523.0,450.0,219.0,6.742179732,7.835911111,16.10118722,0.0,4843.73,608.0,527.0,224.0,7.966661184,9.19113852,21.62379464,0.0,3129.47,364.0,363,145.0,8.597445055,8.621129477,21.58255172,0,8.64,0.079177946,0.122862668,-31.771766459402905,False
J1245,"Injection, dipyridamole, per 10 mg",Dipyridamole,Dipyridamole,522480.8,178492.3,38056.0,37691.0,2.927189576,13.72926214,13.86221644,0.0,644743.26,190393.4,39413.0,39040.0,3.386374003,16.35864461,16.51494006,0.0,357179.32,103402.2,21735.0,21602.0,3.454271959,16.43337106,16.53454865,0.0,325647.11,90456.4,18627.0,18498.0,3.600044994,17.48253127,17.60444967,0.0,100410.45,27461.0,5470,5413.0,3.656474637,18.35657221,18.54987068,0,3.78725,0.015674705,0.057189714,23.400373755360967,False
J1250,"Injection, dobutamine hydrochloride, per 250 mg",Dobutamine HCL*,Dobutamine HCL*,961471.73,164614.0,18640.0,7741.0,5.840765245,51.5811014,124.2051066,0.0,1239331.49,165933.0,18075.0,7430.0,7.468866892,68.56605754,166.8010081,0.0,629067.44,98338.0,11923.0,5689.0,6.396992414,52.76083536,110.5761013,0.0,579362.51,71967.0,9123.0,4907.0,8.050391291,63.50570098,118.0685775,0.0,768655.06,91188.0,9409,3870.0,8.429344431,81.69359762,198.6188786,0,8.6545,0.047072636,0.09605163,28.899420682914933,False
J1265,"Injection, dopamine hcl, 40 mg",Dopamine HCL*,Dopamine HCL*,14298.23,22684.0,439.0,32.0,0.630322254,32.57,446.8196875,0.0,17583.92,24513.0,451.0,24.0,0.717330396,38.98873614,732.6633333,0.0,18502.46,30594.0,486.0,26.0,0.604774139,38.07090535,711.6330769,0.0,24740.77,37739.0,552.0,34.0,0.655575664,44.82023551,727.6697059,0.0,21648.68,28336.0,434,23.0,0.763999153,49.88175115,941.2469565,0,0.7735,0.165386689,0.049258653,22.979697487031604,False
J1270,"Injection, doxercalciferol, 1 mcg",Doxercalciferol*,Doxercalciferol*,10.67,32.0,17.0,,0.3334375,0.627647059,,1.0,4.69,11.0,11.0,,0.426363636,0.426363636,,1.0,,,,,,,,,8.32,30.0,24.0,,0.277333333,0.346666667,,1.0,10.74,43.0,40,12.0,0.249767442,0.2685,0.895,0,0.481,-0.099396243,-0.069684309,-56.04498594189315,False
J1300,"Injection, eculizumab, 10 mg",Soliris,Eculizumab,610453125.1,3001788.0,22955.0,1652.0,203.3631706,26593.47093,369523.6835,0.0,642451165.9,3123579.0,24343.0,1645.0,205.6778989,26391.61837,390547.8212,0.0,616117828.1,2775813.0,21641.0,1514.0,221.9594145,28469.93337,406947.0463,0.0,416257912.1,1894083.0,15010.0,1106.0,219.7675139,27732.03945,376363.3925,0.0,337421792.0,1540767.0,12215,956.0,218.9959884,27623.56054,352951.6653,0,225.37275,-0.003510644,0.018687469,5.241686787131815,False
J1301,"Injection, edaravone, 1 mg",Radicava,Edaravone,31056033.9,1602705.0,17375.0,428.0,19.37726151,1787.397635,72560.82687,0.0,25067596.36,1341066.0,15561.0,324.0,18.69229133,1610.924514,77369.12457,0.0,18578904.05,904967.0,11115.0,242.0,20.52992435,1671.516334,76772.33079,0.0,5984589.24,284154.0,4005.0,74.0,21.06107688,1494.279461,80872.82757,0.0,2704989.16,125652.0,1722,33.0,21.52762519,1570.841556,81969.36849,0,21.90225,0.022152158,0.02665832,-19.282686125609874,False
J1302,"Injection, sutimlimab-jome, 10 mg",Enjaymo,Sutimlimab-Jome,,,,,,,,,,,,,,,,,3199085.48,191781.0,254.0,64.0,16.68093023,12594.82472,49985.71063,0.0,23534879.71,1380755.0,1826.0,147.0,17.04493535,12888.76216,160101.2225,0.0,33866256.83,1937483.0,2560,180.0,17.47951173,13229.00657,188145.8713,0,17.94125,0.025495924,0.02365713,,True
J1303,"Injection, ravulizumab-cwvz, 10 mg",Ultomiris,Ravulizumab-Cwvz,146656849.2,652213.5,2487.0,427.0,224.8601864,58969.38045,343458.6632,0.0,177654131.1,789107.0,2892.0,510.0,225.1331329,61429.5059,348341.4335,0.0,263257392.4,1196370.0,4499.0,916.0,220.0468019,58514.646,287398.9,0.0,471519421.9,2178325.0,8301.0,1433.0,216.4596293,56802.7252,329043.5603,0.0,609346340.0,2828744.0,10789,1844.0,215.4123314,56478.48178,330448.1236,0,221.36925,-0.004838306,-0.010673827,21.135925167550926,False
J1304,"Injection, tofersen, 1 mg",Qalsody,Tofersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5842932.61,39207.0,394,54.0,149.0277912,14829.7782,108202.4557,0,151.54175,,,,True
J1305,"Injection, evinacumab-dgnb, 5mg",Evkeeza,Evinacumab-Dgnb,,,,,,,,,400315.67,2417.0,11.0,,165.6250186,36392.33364,,1.0,4166458.56,25633.0,115.0,21.0,162.5427597,36230.07444,198402.7886,0.0,10904081.58,64011.0,276.0,33.0,170.3469963,39507.54196,330426.7146,0.0,21844436.35,122132.0,541,63.0,178.8592371,40377.88604,346737.0849,0,181.81025,0.049970008,0.025955391,,True
J1306,"Injection, inclisiran, 1 mg",Leqvio,Inclisiran Sodium,,,,,,,,,,,,,,,,,28475760.21,2413247.0,8641.0,6779.0,11.79977027,3295.424165,4200.584188,0.0,143175005.0,12136487.3,43125.0,24690.0,11.79707121,3320.000115,5798.90664,0.0,296288761.4,24794466.1,87716,48298.0,11.94979397,3377.818886,6134.596906,0,12.16075,0.012945819,0.006336981,,True
J1322,"Injection, elosulfase alfa, 1 mg",Vimizim,Elosulfase Alfa,2415712.36,10050.0,124.0,,240.3693891,19481.55129,,0.0,2197743.43,9375.0,123.0,,234.4259659,17867.83276,,0.0,2027234.36,8090.0,120.0,,250.5852114,16893.61967,,0.0,2169683.6,8110.0,101.0,,267.5318866,21482.01584,,0.0,2569193.55,9120.0,110,,281.7098191,23356.305,,0,286.6465,0.0529953,0.04047274,-9.022967039006238,False
J1323,"Injection, elranatamab-bcmm, 1 mg",Elrexfio,Elranatamab-Bcmm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33099870.14,187584.0,2469,277.0,176.4535895,13406.18475,119494.116,0,180.1473333,,,,True
J1325,"Injection, epoprostenol, 0.5 mg",Epoprostenol Sodium*,Epoprostenol Sodium*,17846331.27,1106490.0,6530.0,417.0,16.12877773,2732.975692,42796.95748,0.0,16766234.73,1026429.0,6150.0,390.0,16.33452945,2726.217029,42990.34546,0.0,14398158.82,903768.0,5358.0,342.0,15.93125539,2687.226357,42099.87959,0.0,12209848.01,788782.0,4880.0,311.0,15.47936947,2502.018035,39259.96145,0.0,9926182.72,630887.0,4020,259.0,15.73369355,2469.199682,38325.02981,0,15.986,0.016429873,-0.006180972,-6.052204924693181,False
J1335,"Injection, ertapenem sodium, 500 mg",Ertapenem*,Ertapenem Sodium*,5021516.78,137749.0,57392.0,6359.0,36.45410696,87.49506517,789.6708256,0.0,4285460.78,144845.0,57296.0,6429.0,29.58652891,74.79511275,666.5827936,0.0,2672228.98,138986.0,59612.0,6521.0,19.22660541,44.82703114,409.7882196,0.0,1863599.95,138069.5,62821.0,6589.0,13.49754979,29.66523854,282.8350205,0.0,1431850.14,125725.1,59354,6668.0,11.38873733,24.12390302,214.7345741,0,11.5045,-0.156236686,-0.252377646,-14.65804123032324,False
J1364,"Injection, erythromycin lactobionate, per 500 mg",Erythrocin Lactobionate*,Erythromycin Lactobionate*,,,,,,,,,49493.48,693.0,161.0,146.0,71.41916306,307.4129193,338.9964384,0.0,,,,,,,,,8384.85,135.0,91.0,83.0,62.11,92.14120879,101.0222892,1.0,10306.95,148.0,94,90.0,69.64155405,109.6484043,114.5216667,0,73.44725,0.121261537,-0.008366403,,True
J1380,"Injection, estradiol valerate, up to 10 mg",Delestrogen*,Estradiol Valerate*,54453.94,6738.5,3960.0,696.0,8.081018031,13.75099495,78.23841954,0.0,61586.72,5903.5,3617.0,577.0,10.4322385,17.02701687,106.7360832,0.0,49944.57,5187.5,3388.0,644.0,9.627868916,14.74160862,77.55368012,0.0,50117.0,5050.5,3331.0,567.0,9.923175923,15.04563194,88.38977072,0.0,36341.2,4560.0,3086,524.0,7.969561404,11.77615036,69.35343512,0,8.43,-0.196873918,-0.003466079,13.098739962617945,False
J1410,"Injection, estrogen conjugated, per 25 mg",Premarin,"Estrogens, Conjugated",29610.66,328.0,236.0,110.0,90.27640244,125.4688983,269.1878182,1.0,30866.36,315.0,207.0,110.0,97.98844444,149.1128502,280.6032727,1.0,50419.24,374.0,219.0,107.0,134.8108021,230.2248402,471.2078505,1.0,27893.51,368.0,221.0,103.0,75.79758152,126.2149774,270.8107767,1.0,27592.99,372.0,201,103.0,74.1747043,137.2785572,267.8931068,1,377.83225,-0.021410673,-0.04792668,4.240702503760472,False
J1430,"Injection, ethanolamine oleate, 100 mg",Ethamolin,Ethanolamine Oleate,20040.54,49.0,19.0,19.0,408.9906122,1054.765263,1054.765263,1.0,39529.13,96.0,34.0,31.0,411.7617708,1162.621471,1275.133226,0.0,28797.76,67.0,29.0,29.0,429.8173134,993.0262069,993.0262069,1.0,21041.64,46.0,20.0,20.0,457.4269565,1052.082,1052.082,1.0,13503.58,38.0,26,16.0,355.3573684,519.3684615,843.97375,1,484.76375,-0.223138551,-0.03453175,97.2458326971229,False
J1437,"Injection, ferric derisomaltose, 10 mg",Monoferric,Ferric DerIsomaltose,287846.73,11000.0,110.0,109.0,26.16788455,2616.788455,2640.795688,0.0,13124538.73,510670.0,5168.0,4256.0,25.7006261,2539.577928,3083.773198,0.0,32393441.07,1391329.0,13977.0,10750.0,23.28237324,2317.624746,3013.343355,0.0,69618169.85,3355415.0,33645.0,26064.0,20.74800579,2069.198093,2671.047032,0.0,107960138.7,5446026.0,54664,41968.0,19.82365465,1974.976926,2572.439446,0,20.1245,-0.044551324,-0.067059864,4459.558043268375,False
J1439,"Injection, ferric carboxymaltose, 1 mg",Injectafer,Ferric Carboxymaltose,149785035.4,149719544.0,182769.0,89829.0,1.000437427,819.5319525,1667.446319,0.0,161942227.7,159511820.0,195857.0,96072.0,1.015236537,826.8391109,1685.63398,0.0,155020669.9,140515966.0,172818.0,85464.0,1.103224597,897.0169191,1813.870986,0.0,147399185.5,133821004.0,165275.0,80935.0,1.101465249,891.8419935,1821.204491,0.0,131249160.7,119522133.0,147578,73218.0,1.098115951,889.3545156,1792.580523,0,1.117,-0.003040766,0.023562974,8.11642649583403,False
J1440,"Fecal microbiota, live - jslm, 1 ml",Rebyota,"Fecal Microbiota, Live-Jslm",,,,,,,,,,,,,,,,,,,,,,,,,1750900.27,24398.0,180.0,170.0,71.76409009,9727.223722,10299.41335,1.0,3820343.82,61608.0,430,407.0,62.01051519,8884.520512,9386.594152,0,63.193,-0.135911636,-0.135911636,,True
J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",Neupogen,Filgrastim,21674065.33,26060493.0,50518.0,9242.0,0.831682859,429.0364886,2345.170453,0.0,16004307.51,18942594.0,37153.0,6630.0,0.844884682,430.7675695,2413.922701,0.0,14520472.74,15032112.0,30705.0,5472.0,0.965963581,472.9025481,2653.595165,0.0,12277217.85,12721805.0,26712.0,4835.0,0.965053139,459.614325,2539.238439,0.0,9906866.85,10169143.0,21259,4056.0,0.974208628,466.0081307,2442.521413,0,0.99225,0.009487031,0.040335828,-26.15918026302267,False
J1447,"Injection, tbo-filgrastim, 1 microgram",Granix,Tbo-Filgrastim,6486718.22,14312207.0,26151.0,5777.0,0.453229765,248.0485725,1122.852384,0.0,4997448.21,12098403.0,22082.0,4955.0,0.413066767,226.3132058,1008.566743,0.0,4369261.53,10533301.0,19814.0,4263.0,0.414804583,220.5138554,1024.926467,0.0,3378907.07,8428300.0,15882.0,3488.0,0.40090019,212.7507285,968.7233572,0.0,2885527.02,7174925.0,13183,2992.0,0.402168248,218.8824259,964.414111,0,0.408,0.003163028,-0.029440111,-22.958759105771666,False
J1448,"Injection, trilaciclib, 1mg",Cosela,Trilaciclib Dihydrochloride,,,,,,,,,1710572.66,345116.0,522.0,105.0,4.956515085,3276.959119,16291.16819,0.0,12092253.34,2470269.0,3954.0,503.0,4.895116014,3058.233015,24040.26509,0.0,17240563.47,3431710.0,5406.0,641.0,5.023898718,3189.153435,26896.35487,0.0,20349382.58,3930173.0,6219,797.0,5.177732018,3272.130983,25532.47501,0,5.28275,0.030620303,0.014661182,,True
J1449,"Injection, eflapegrastim-xnst, 0.1 mg",Rolvedon,Eflapegrastim-Xnst,,,,,,,,,,,,,,,,,,,,,,,,,52360428.2,1633180.5,12563.0,4246.0,32.06040496,4167.828401,12331.70707,0.0,73760786.18,2832599.2,21515,6293.0,26.03996576,3428.342374,11721.08473,0,26.5855,-0.187784253,-0.187784253,,True
J1450,"Injection fluconazole, 200 mg",Fluconazole In Dextrose*,"Fluconazole In Dextrose,Iso-Os*",5115.61,507.0,311.0,91.0,10.08996055,16.44890675,56.21549451,0.0,2866.96,623.0,355.0,69.0,4.601861958,8.075943662,41.55014493,0.0,596.37,204.0,117.0,46.0,2.923382353,5.097179487,12.96456522,0.0,1275.52,533.0,224.0,67.0,2.393095685,5.694285714,19.03761194,0.0,923.81,358.0,202,56.0,2.58047486,4.573316832,16.49660714,0,2.65725,0.07829991,-0.288864202,-43.95663469263685,False
J1453,"Injection, fosaprepitant, 1 mg",Emend*,Fosaprepitant Dimeglumine*,51275458.1,44103957.0,274818.0,67033.0,1.162604482,186.5796931,764.9285889,0.0,13921517.57,45947612.0,286935.0,69586.0,0.302986749,48.51801826,200.0620465,0.0,2823784.55,16450887.0,109983.0,23873.0,0.17164938,25.67473655,118.283607,0.0,2419135.95,15650154.0,104663.0,22161.0,0.154575856,23.11357357,109.1618587,0.0,2206841.15,15622905.0,104356,21354.0,0.141256773,21.14723782,103.3455629,0,0.142645023,-0.086165349,-0.409602755,-72.84955008524828,False
J1454,"Injection, fosnetupitant 235 mg and palonosetron 0.25 mg",Akynzeo (J1454),Fosnetupitant/Palonosetron,12816690.77,32406.0,32220.0,7392.0,395.5036342,397.7868023,1733.859682,0.0,22765670.93,36715.0,36655.0,7823.0,620.0645766,621.0795507,2910.094712,0.0,17422484.92,37832.0,37728.0,7841.0,460.5224392,461.7919031,2221.972315,0.0,15874001.96,36792.0,36581.0,7595.0,431.4525429,433.9411706,2090.059508,0.0,24417139.81,35940.0,35688,7454.0,679.3861939,684.1834737,3275.709661,0,692.2945,0.574648719,0.144831471,77.6251868640504,False
J1456,"Injection, fosaprepitant (teva), not therapeutically equivalent to j1453, 1 mg",Fosaprepitant Dimeglumine,Fosaprepitant Dimeglumine,,,,,,,,,,,,,,,,,,,,,,,,,97295.11,171466.0,1158.0,557.0,0.567430919,84.01995682,174.6770377,0.0,275385.19,211059.0,1354,533.0,1.304778237,203.3864033,516.6701501,0,1.6425,1.299448608,1.299448608,,True
